"","HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
"111",0.617284882703446,0.733502181588114,0.692440067173512,0.598888547789645,0.461965044926201,0.648949030497707,0.564037022353548,0.675206428715657,0.655547898902148,0.655799224214725
"112",0.789218218833159,0.86596114523716,0.816351594882817,0.77788801873573,0.666315674299991,0.782059571287308,0.78394561523677,0.756493469405103,0.787433214046206,0.731803385516022
"113",0.87119673906262,0.618962066334742,0.707346177993965,0.893547851047209,0.973573934837263,0.801878133024533,0.934584768346614,0.704232267574175,0.789541200357957,0.743978740726057
"114",0.840204862948258,0.752085818333916,0.833477409866743,0.847914696250485,0.907432334901342,0.862452373552239,0.824840394576277,0.897950908929151,0.85841440651219,0.911763597175846
"115",0.315662863706389,0.454444301106553,0.196483266937818,0.312614442679922,0.200590073468658,0.154056998010253,0.533300935059297,0.0413853998014806,0.15998117386922,0.0298503729212922
"116",0.429758777837422,0.589760494921973,0.740366593248496,0.391268532984388,0.244812955437314,0.706938312578222,0.166126864319714,0.922239231658636,0.711787866167811,0.9303286275437
"117",0.34356300129008,0.260723462003816,0.22251606747434,0.362375404405745,0.462503416856488,0.243652566784144,0.481303044489176,0.144529944700943,0.240531615749888,0.141851036648821
"118",0.715340623828243,0.427772770122105,0.545421675531253,0.749393599951339,0.912953858484065,0.652654009948167,0.802462992360296,0.596640826603268,0.637494478555422,0.644166743095374
"119",0.699226522431502,0.297763416031465,0.548793080830658,0.742697683415898,0.943456043064951,0.701634360501837,0.744724180251835,0.755617808380211,0.680760045803975,0.818527319094139
"120",0.842838878699607,0.635296436427076,0.785896433053513,0.860452002727178,0.951555069131818,0.850662401621377,0.854877154213324,0.880510694964037,0.84218061618063,0.905392811190206
"121",0.830256624026744,0.842805602244364,0.863066739476198,0.826389649410825,0.811814710468293,0.860822011487372,0.789923069939115,0.895595458571663,0.861125621898707,0.898586368427342
"122",0.833836675837109,0.53767109143479,0.770589690769586,0.856682810224853,0.964184494475655,0.856928566448195,0.836186352276308,0.906186236812454,0.846057300629415,0.932758698384216
"123",0.383597269270784,0.677797165575888,0.415719498027845,0.353015822031577,0.135170082343341,0.302063769375172,0.435711705331509,0.175216367533912,0.317923408817598,0.130222934547396
"124",0.616402730729216,0.322202834424112,0.584280501972155,0.646984177968423,0.864829917656659,0.697936230624828,0.564288294668492,0.824783632466088,0.682076591182402,0.869777065452604
"125",0.879422821741318,0.694004486236054,0.77813940953185,0.896222693998877,0.966600815448354,0.843627413686345,0.922191857220442,0.805947804515314,0.835059855235492,0.833926089682026
"126",0.817060208452669,0.574836467825578,0.797215273814953,0.835524641082093,0.945410836462201,0.864945924859832,0.782538388962509,0.928317892865137,0.85621320614548,0.948109336929105
"127",0.791991339711484,0.856761937413801,0.857871055053007,0.778857845875579,0.687476318482583,0.838184548332422,0.72020133272335,0.883266624483052,0.841192478713729,0.880083199349326
"128",0.877316488500201,0.748078618300426,0.819703600920818,0.889676374797905,0.952377792532031,0.863636073156304,0.902052910366594,0.858412233011762,0.857756656193288,0.877463951143216
"129",0.893718003716601,0.963019436764778,0.912794190150846,0.880852836428124,0.698175080739411,0.869222574970296,0.902115230992517,0.799258341113458,0.876721214823718,0.7464531750371
